name,sex
jayalalita,0
jayamala,0
jayantika,0
jayashree,0
jayati,0
jayitri,0
jayshri,0
jeeval,0
jeevankala,0
jetashri,0
jhinuk,0
jigya,0
jithya,0
jivika,0
joel,0
jowaki,0
jui,0
jyotibala,0
jyotirmoyee,0
jyotishmati,0
kaandhal,0
kadhiroli,0
kahini,0
kakali,0
kalaimagal,0
kalaka,0
kalandhika,0
kalanidhi,0
kallol,0
kalpini,0
kamadha,0
kamali,0
kamalkali,0
kamika,0
kamitha,0
kampana,0
kanakabati,0
kanaklata,0
kananbala,0
kanchana,0
kandhara,0
kanimoli,0
kanitha,0
kanjari,0
kankana,0
kanmani,0
kanyana,0
kapalini,0
kapardini,0
kapotakshi,0
karabi,0
karuka,0
karunamayi,0
karunya,0
kaumudi,0
kaushika,0
kavana,0
kaveri,0
kavini,0
kavya,0
kayalvili,0
keertana,0
kilimoli,0
kiranmala,0
kirtana,0
kiya,0
komala,0
koyel,0
krandasi,0
krishnaa,0
krishnakali,0
krithi,0
krithya,0
kriya,0
krupa,0
ksema,0
kshama,0
kshithi,0
kumudini,0
kundanika,0
kundini,0
kunjal,0
kunjalata,0
kunjana,0
kuntala,0
kurangi,0
kurinji,0
kushala,0
kusumanjali,0
kusumavati,0
kuvalai,0
kuyil,0
kuyilsai,0
labangalata,0
laboni,0
lajjawati,0
lajwanti,0
lajwati,0
lakshana,0
lakshmishree,0
lalana,0
lalima,0
latangi,0
latika,0
lavangi,0
leelamayee,0
leelavati,0
lochana,0
lohita,0
lona,0
lopamudra,0
madhavilata,0
madhuchhanda,0
madhuja,0
madhula,0
madhulekha,0
madhunisha,0
madhura,0
madira,0
madirakshi,0
madri,0
madura,0
mahaganga,0
mahagauri,0
mahajabeen,0
mahamaya,0
mahasweta,0
mahati,0
mahijuba,0
mahika,0
mahitha,0
mahiya,0
mahua,0
mahubala,0
maithili,0
maitra,0
maitreyi,0
malarvili,0
malashree,0
malaya,0
malina,0
malliga,0
manadha,0
manaka,0
manal,0
mananya,0
manasa,0
manasika,0
manasvi,0
manavi,0
manayi,0
mandakranta,0
mandana,0
mandara,0
mandarmalika,0
manditha,0
mandra,0
mangai,0
mangalya,0
manideepa,0
manika,0
manikuntala,0
manimala,0
manimekhala,0
manini,0
manisi,0
manisila,0
manisitha,0
manitha,0
maniya,0
manjira,0
manjistha,0
manjubala,0
manjulika,0
manjushri,0
manjyot,0
manmayi,0
manoritha,0
manthika,0
manya,0
marala,0
marichi,0
marisa,0
marudham,0
masilmani,0
mausumi,0
mayil,0
mayukhi,0
mayura,0
mayurika,0
medhani,0
medhya,0
medini,0
meghamala,0
mehal,0
mehbooba,0
meher,0
mehrunissa,0
mekhala,0
menaka,0
menitha,0
menmoli,0
mihika,0
milana,0
milika,0
minal,0
minnoli,0
mirium,0
mita,0
mithra,0
mohana,0
mohitha,0
moksha,0
monisha,0
mrinal,0
mrinali,0
mrinmayi,0
mrudani,0
mrudu,0
mullai,0
muniya,0
muthammal,0
mutholi,0
muthunagai,0
mythily,0
naaz,0
nabhanya,0
nabhitha,0
nachni,0
nadira,0
naganandini,0
naganika,0
nalina,0
nandana,0
nandika,0
nangai,0
narois,0
naseen,0
natun,0
nauka,0
navya,0
nayantara,0
neeharika,0
neelkamal,0
neepa,0
netravati,0
nidhyana,0
nidhyathi,0
nidra,0
nikhila,0
nilasha,0
nilavoli,0
nilaya,0
nileen,0
nilima,0
niloufer,0
nimisha,0
nina,0
niraimadhi,0
nirmitha,0
nirupa,0
nita,0
nitha,0
nithilam,0
nitima,0
nivritti,0
noorjehan,0
nupura,0
nuti,0
odathi,0
omala,0
omana,0
omvati,0
oviya,0
padmajai,0
padmakali,0
padmalaya,0
padmalochana,0
padmaroopa,0
padmavati,0
pakshi,0
panya,0
parama,0
parameshwari,0
parinita,0
parnal,0
parnashri,0
parnik,0
parthivi,0
patmanjari,0
patralekha,0
payoja,0
phiroza,0
phoolan,0
piki,0
pingala,0
pival,0
poorvi,0
poushali,0
pradnaya,0
pragyaparamita,0
pragyawati,0
prama,0
pramada,0
prasana,0
pratigya,0
premala,0
premila,0
pritha,0
pritikana,0
pritilata,0
priyasha,0
puloma,0
punarnava,0
punthali,0
pusti,0
putul,0
quarrtulain,0
quasar,0
rabia,0
rachita,0
radhana,0
radhani,0
rajata,0
rajhans,0
rajitha,0
rajivini,0
rajnandhini,0
ramana,0
rameshwari,0
rangana,0
rangitha,0
ranhitha,0
ranjika,0
ranvitha,0
ranya,0
rathika,0
ratnabala,0
ratnabali,0
ratnajyouti,0
ratnalekha,0
ratnamala,0
ratnangi,0
ratnaprabha,0
ratnapriya,0
ratnavali,0
raviprabha,0
rehwa,0
rijuta,0
rithika,0
rolee,0
rubaina,0
ruchitha,0
rudrapriya,0
ruhika,0
rujula,0
rujuta,0
sachika,0
sachita,0
sadaf,0
sadhri,0
sadhya,0
sadiqua,0
saeeda,0
sagari,0
sahila,0
sahitha,0
sajala,0
salena,0
salila,0
samata,0
samika,0
sammathi,0
sampatti,0
sampriti,0
samrithi,0
sananda,0
sanika,0
sanithi,0
sanjukta,0
sanjula,0
sanjushree,0
sankari,0
sankul,0
sannidhi,0
sanskriti,0
santawana,0
santayani,0
sanvali,0
sanwari,0
sanyakta,0
sanyukta,0
saparna,0
saphala,0
sarada,0
sarakshi,0
sarala,0
sarama,0
sarani,0
saranya,0
sarasa,0
sarasi,0
sarasvati,0
saravati,0
sarayu,0
sarbani,0
sarit,0
sarjana,0
saruprani,0
sarvari,0
sarvika,0
saryu,0
sasmita,0
sati,0
satyarupa,0
saudamini,0
saujanya,0
saumya,0
savarna,0
savitashri,0
sawini,0
sayeeda,0
seemanti,0
seemantini,0
seerat,0
sejal,0
selma,0
semanti,0
serena,0
sevati,0
sevita,0
shabab,0
shabalini,0
shabari,0
shabnum,0
shachi,0
shaheena,0
shailaja,0
shakambari,0
shakeel,0
shalaka,0
shalmali,0
shambhavi,0
shameena,0
shamita,0
shankari,0
shankhamala,0
shantala,0
sharada,0
sharadini,0
sharanya,0
sharika,0
sharvani,0
sharvari,0
shashirekha,0
shaswati,0
shatarupa,0
shefalika,0
shejali,0
shevanti,0
shibani,0
shilavati,0
shilpita,0
shinjini,0
shirin,0
shishirkana,0
shiuli,0
shivanne,0
shobhana,0
shobhita,0
shobhna,0
shorashi,0
shraddha,0
shradhdha,0
shravana,0
shravanti,0
shravasti,0
shreela,0
shreemayi,0
shreeparna,0
shrestha,0
shreya,0
shreyashi,0
shridevi,0
shridula,0
shrigauri,0
shrigeeta,0
shrijani,0
shrikirti,0
shrikumari,0
shrilata,0
shrilekha,0
shrimayi,0
shrivalli,0
shubhangi,0
shubhra,0
shuchismita,0
shuchita,0
shukti,0
shulka,0
shyamala,0
shyamali,0
shyamalika,0
shyamalima,0
shyamangi,0
shyamari,0
shyamasri,0
shyamlata,0
shyla,0
sibani,0
siddheshwari,0
siddhima,0
sikata,0
sikta,0
simrit,0
sindhu,0
sinsapa,0
sivasankari,0
smita,0
snehalata,0
snigdha,0
sohalia,0
sohana,0
somalakshmi,0
somatra,0
sonakshi,0
soorat,0
soumya,0
sourabhi,0
sphatika,0
sragvi,0
sristi,0
sriya,0
stavita,0
stuti,0
subarna,0
subhaga,0
subhashini,0
subhuja,0
suchandra,0
sucharita,0
suchira,0
sudakshima,0
sudarshana,0
sudeepa,0
sudeepta,0
sudeshna,0
sudevi,0
sudhamayi,0
sudhira,0
sudhithi,0
sudipta,0
sudipti,0
sugita,0
sugouri,0
suhag,0
suhaila,0
suhasini,0
suhela,0
suhina,0
suhitha,0
suhrita,0
sujala,0
sujaya,0
sukeshi,0
sukriti,0
suksma,0
sukthi,0
sukumari,0
sulabha,0
sulakshana,0
sulalita,0
suloch,0
sulochana,0
sumana,0
sumanolata,0
sumati,0
sunandini,0
sunandita,0
sunaya,0
sunayana,0
sunayani,0
sundha,0
suneeti,0
sunetra,0
sunila,0
suniti,0
suprabha,0
supriti,0
surabhi,0
suraksha,0
surama,0
suranjana,0
suravinda,0
surina,0
surotama,0
suruchi,0
surupa,0
suryakanti,0
sushanti,0
sushobhana,0
susita,0
sutanuka,0
sutapa,0
suvarna,0
suvarnaprabha,0
suvarnarekha,0
suvarnmala,0
swagata,0
swaha,0
swapna,0
swapnali,0
swapnasundari,0
swarnalata,0
swarupa,0
swasti,0
talikha,0
tamali,0
tamalika,0
tamasa,0
tamasi,0
tambura,0
tanaya,0
tanika,0
tanima,0
tanmaya,0
tannishtha,0
tanseem,0
tanuka,0
tapani,0
tapasi,0
tapati,0
tapi,0
tapti,0
taraka,0
tarakeshwari,0
tarakini,0
tarala,0
tarana,0
tarangini,0
tarika,0
tarini,0
tarjani,0
taru,0
tarulata,0
taruni,0
tarunika,0
tarunima,0
tatini,0
teertha,0
teesta,0
tehzeeb,0
tejal,0
tejashree,0
tejaswi,0
tejaswini,0
thamarai,0
thamilselvi,0
thenmoli,0
thenral,0
thulasi,0
thumri,0
tilaka,0
tilottama,0
timila,0
titiksha,0
toral,0
treya,0
tridhara,0
triguna,0
triguni,0
trikaya,0
trilochana,0
trinayani,0
trinetra,0
triparna,0
tripurasundari,0
tripuri,0
trisha,0
trishala,0
trishna,0
triya,0
triyama,0
trupti,0
trusha,0
tuhina,0
tulika,0
tusharkana,0
tusti,0
tvarika,0
tvesa,0
udaya,0
uditi,0
ujas,0
ujjanini,0
ujjwala,0
ujwala,0
ulka,0
ulupi,0
umika,0
upala,0
upama,0
ura,0
urja,0
urmi,0
urmimala,0
urna,0
urshita,0
urvasi,0
urvi,0
ushakiran,0
ushashi,0
ushma,0
usri,0
uthami,0
utpala,0
utpalini,0
utsa,0
uttara,0
vagdevi,0
vahini,0
vaidehi,0
vaijayanti,0
vaijayantimala,0
vaishavi,0
vallari,0
valli,0
vallika,0
vama,0
vanadurga,0
vanaja,0
vanamala,0
vanani,0
vanathi,0
vanca,0
vanhi,0
vanhishikha,0
vani,0
vanita,0
vanmala,0
varada,0
varana,0
vari,0
varija,0
varuna,0
varuni,0
vasanta,0
vasanti,0
vasavi,0
vasudha,0
vasudhara,0
vasumati,0
vasundhara,0
vatsala,0
vedi,0
vedika,0
vedvalli,0
veenapani,0
veerasundari,0
vela,0
vennela,0
vetravati,0
vibhavari,0
vidhut,0
vidula,0
vidyul,0
vijayalakshmi,0
vijul,0
vilasini,0
vilina,0
vinanti,0
vinata,0
vinaya,0
vindhya,0
vinodini,0
vinutha,0
vipasa,0
vipula,0
virata,0
visala,0
vishala,0
vishalakshi,0
vishaya,0
vishnumaya,0
vishnupriya,0
viveka,0
vrajabala,0
vrinda,0
vritti,0
vyanjana,0
vyjayanti,0
wamika,0
wamil,0
yaalini,0
yaalisai,0
yajna,0
yamya,0
yashawanthi,0
yashawini,0
yashila,0
yogini,0
yosana,0
yuktha,0
yuthika,0
yuvika,0
adv,1
mangalsing,1
vijaysing,1
narendrasing,1
udesing,1
padmakar,1
mohansing,1
gosa,1
girdhar,1
jalamsing,1
lalsing,1
ratilal,1
vijaykumar,1
surupsing,1
arjunsing,1
sobaji,1
dadu,1
shantaram,1
govindrao,1
bhika,1
bhagvan,1
zingubai,0
rangnath,1
bhimrao,1
rohidas,1
patil,1
rajvardhan,1
anna,1
bashir,1
limabaji,1
popat,1
kondaji,1
jaikumarbhau,1
shamkant,1
ramrao,1
gulabrao,1
kasam,1
bhavan,1
devidas,1
vechan,1
pawara,1
ranjitsinh,1
thotu,1
digambar,1
gana,1
bondar,1
dnyaneshwar,1
barela,1
shobhatai,0
totaram,1
bajirao,1
madhukarrao,1
pirjade,0
baburao,1
chudaman,1
nikam,1
bhaga,1
sanjaykumar,1
sureshkumar,1
munaf,1
natthuji,1
shamrao,1
bhawlal,1
bhaidas,1
khairnar,1
pandharinath,1
bapurao,1
krushi,1
krushibhushan,1
chimanrao,1
pawar,1
shalik,1
wadilalrarashram,1
bhikanrao,1
dagadu,1
tatyassaheb,1
namdeo,1
vitthalrao,1
mehtabkhan,1
maganrao,1
ganpatrao,1
pralhadrav,1
sakharam,1
tryambak,1
aminoddin,1
lodhu,1
sardarsing,1
janardhan,1
tejrao,1
nathmal,1
ukhaji,1
rajanitai,0
wasudeo,1
bhonaji,1
haribhau,1
shaligram,1
ramkrushnrao,1
santoshrao,1
dadarao,1
vishwasrao,1
shrichandra,1
rustumrao,1
jayshree,0
anusaya,0
indubai,0
sheshrao,1
sadashiv,1
sahebrao,1
punjaji,1
dhondiram,1
dilipkumar,1
harishkumar,1
isak,1
pushkarmal,1
hiraman,1
kute,1
ramvijay,1
vitthalsing,1
ahad,1
rabbanishah,1
sampatrao,1
dattatray,1
dandge,1
onkar,1
gopalrao,1
matin,1
bhashkar,1
sharif,1
khateeb,0
narayanrao,1
jabraji,1
ajabrao,1
suryabhanji,1
mandatai,0
ismaile,1
mangilalji,1
ahemadkha,1
dnyanesh,1
sajjad,1
krishnarao,1
gondchawar,1
dactar,1
alias,1
omkarrao,1
laxmanrao,1
keshavrao,1
ratanlal,1
khade,1
bendaji,1
wasudev,1
marotiappa,1
mahadevrao,1
gabaji,1
antagat,1
subhashrao,1
uddhavrao,1
mukundrao,1
sahadeo,1
pralhad,1
madhao,1
rukhamaji,1
niyaz,1
rathod,1
dharmaji,1
maroti,1
pandurang,1
ramkrushana,1
arunbhau,1
dhole,1
jangalaji,1
babusing,1
vijayrao,1
sandesh,1
chatruji,1
gajananrao,1
raheman,1
shekhawat,1
akabar,1
badarkhan,1
chandrasekhar,1
yashomati,0
ahmedhusen,1
dayaramsa,1
ashadevi,1
prabhakarrao,1
surybhanji,1
anandrao,1
jagnnath,1
punaji,1
ramkrushna,1
shalikram,1
uttamrao,1
pandurangji,1
krushnarao,1
bhuraji,1
alies,1
baswant,1
kewalram,1
chunnilal,1
patlya,1
ravikumar,1
gudhe,1
wasudhatai,0
ruprao,1
prafull,1
mahadeorao,1
ahamadkhan,1
sukhdeosingh,1
digambarrao,1
sudamrao,1
charanlal,1
sultankha,1
haribhauji,1
pratapsing,1
rajeram,1
wamanrao,1
panjabrao,1
babarao,1
tarabai,0
bonde,1
khajinrao,1
yadavraoji,1
topale,1
nathuji,1
namdeorav,1
prataprao,1
kamalrao,1
shamraoji,1
keshaorao,1
nilkanthrao,1
daga,1
ganeshrao,1
rajabhau,1
shankarrao,1
deshmukh,1
babulalji,1
mahammad,1
gunwantrao,1
lukmanbhai,1
sunilbhau,1
vinayakrao,1
mahadeo,1
namdeorao,1
raghobaji,1
vijaybabu,1
gopikisanji,1
gayaprasad,1
uddhao,1
keshaoraoji,1
udayabhan,1
shrirish,1
bhaskarrao,1
tarkeshwar,1
bhikaji,1
durwas,1
daryao,1
somaji,1
mirguji,1
jairamji,1
murlidhar,1
rukshadas,1
gawai,1
gangadharrao,1
jogendra,1
chokhinath,1
shewde,1
deorao,1
yupkumar,1
chindhuji,1
shrawanji,1
bhaie,1
madavi,1
dhawad,1
krishanrao,1
khopde,1
kawdu,1
lachiramji,1
bhayyalal,1
duneshwar,1
pathan,1
gani,1
dhonduji,1
rushisao,1
purshottam,1
dekate,1
saifulla,1
parate,1
khan,1
ravtal,1
kishorilal,1
ukandrao,1
mangaldas,1
jaideo,1
bhagwandas,1
raghoji,1
chandekar,1
sarnaik,1
chandulal,1
hindustani,1
kawadu,1
dharmu,1
mallikarjuna,1
madholal,1
chaitram,1
chandrabhushan,1
jivan,1
rambhau,1
dalaram,1
chopkar,1
mehtabsing,1
nikhade,1
ramaji,1
sawaji,1
sachchidanand,1
mukubda,1
dewangana,0
pundalikrao,1
falgunrao,1
sevakbhau,1
umedh,1
sakharampant,1
karamchand,1
moreshwar,1
kabirdas,1
sushilkumar,1
premlal,1
brahmswarup,1
wahed,1
shamlal,1
gopaldas,1
rameshkumar,1
decent,1
virendrakumar,1
dhannalal,1
hanslal,1
sheku,1
bharatbhapu,1
atmaram,1
domaji,1
nalenj,1
gunelalji,1
sukhadeobabu,1
tulshiram,1
rajendrasih,1
surendrasingh,1
dewaji,1
mangalabai,0
bhaichand,1
dharmaraobaba,1
mituji,1
venkati,1
karnuji,1
nilkanth,1
kerba,1
bita,0
nanaji,1
deshak,1
kavitatai,0
sontakke,0
nilkant,1
madhaorao,1
poddar,1
adaku,1
uddhaorao,1
bangaram,1
dange,1
sandhyatai,0
karekar,1
taratai,0
tayara,0
mistry,1
ashafaq,1
umbarkar,1
qureshi,1
shahu,1
harbaji,1
bebitai,0
baheru,1
janglaji,1
dattuji,1
dasaru,1
nilkantha,0
sitaramji,1
kawaduji,1
sadhuji,1
shriramji,1
sherkha,1
keshrao,1
ashatai,0
kisanrao,1
ramraoji,1
yadavrao,1
pratmia,0
vasantrao,1
fakira,1
babanrao,1
hajimiyakhan,1
bahoddin,1
dulsing,1
shiwajirao,1
bhaurao,1
naik,1
bhagaji,1
namdevrao,1
sambhaji,1
vitthal,1
saganaji,1
moon,1
gyanba,1
allis,1
kauraji,1
dagdu,1
asadkhan,1
nagorao,1
ramvallbhaji,1
madhavrao,1
devrao,1
kanhobarao,1
kishanrao,1
suryawanshi,1
vishwanathrao,1
yeshwantrao,1
ayyuboddin,1
ahemad,1
vijaymala,0
wahid,1
laxminarayansa,1
ganeshlal,1
joshi,1
chandrakant,1
shivkumar,1
shahaji,1
venakatrao,1
roopkumar,1
satishkumar,1
venkatrao,1
vankatrao,1
shankerrao,1
raosaheb,1
utamkumar,1
vishwajeet,1
iftekhar,1
hanmanthrao,1
govindram,1
rahimkhan,1
munjaji,1
aalne,0
premabai,0
ujjwalatai,0
champatrao,1
noormiyan,1
bondhare,1
dhondibarao,1
ansari,1
tanhaji,1
balasaheb,1
sattar,1
yogiraj,1
devji,1
razzak,1
shaji,1
kendre,1
vidyavati,0
dattarao,1
nivruti,1
dhansing,1
sarvar,1
renge,0
sarafarajoddin,1
mariba,1
yogaji,0
narhoji,1
udhav,1
babasaheb,1
anjiram,1
panditrao,1
tope,1
kaluba,1
gulkha,1
khaled,1
feroz,1
appasaheb,1
dagaduji,1
ahemed,1
babuappa,1
sandu,1
vasantlal,1
bramhanand,1
rupkumar,1
kachru,1
limbaji,1
shivajigovindrao,1
pundlikrao,1
nirmalabai,0
dattu,1
bhagwanrao,1
ginaji,1
aarun,1
sarjerao,1
alibaba,1
nurkha,1
shivsingh,1
amolkumar,1
harshawardhan,1
meenabai,0
sardarsingh,1
yakub,1
jalandhar,1
lahane,1
tayyab,1
baig,1
kaduba,1
trimbakrao,1
sanghmitra,0
nuruddin,1
vahida,0
kadeen,1
savitribai,0
sudam,1
pritamkumar,1
pedgaonkar,1
asaram,1
balu,1
muniroddin,1
nanasaheb,1
parshuram,1
moinaddin,1
anantrao,1
haribahu,1
abbaskhan,1
kismatwala,1
mubinoddin,1
sandipanrao,1
waghchaure,1
dhondiba,1
punjaram,1
anwarkha,1
lahu,1
mane,1
kundlik,1
bhairunath,1
tayaram,1
shrimant,1
pradesh,1
chotiram,1
faruq,1
wani,1
dineshbhau,1
sharadkumar,1
aaba,1
bhausaheb,1
rasheed,1
ismail,1
wadud,1
dadaji,1
rajeshe,1
chindha,1
jibhau,1
manglu,1
barku,1
jiva,1
harubhau,1
chintaman,1
kotwal,1
shirishkumar,1
laxmibai,0
paulas,1
bhujbal,1
shindepatil,1
chahabai,0
manikrao,1
amrut,1
macchindranath,1
bahiru,1
nandakumar,1
kedu,1
dhikale,1
ashokrao,1
bachchhav,0
yunus,1
dipmala,0
radhuji,1
mahale,1
taterao,1
mothabhau,1
sajanrao,1
dattaram,1
sakru,1
navaji,1
kamlu,1
sitabai,0
budha,1
ravji,1
wanga,1
parakash,1
navasu,1
vashali,0
barkya,1
kshitiji,1
bhairu,1
virpalsingh,1
mankar,1
manvel,1
sabestin,1
bastyav,1
dundaram,1
valkya,1
raoji,1
dharama,1
dattatrai,1
obaidullah,1
payambar,1
mohammd,1
mahmoob,1
tafazzul,1
alihasan,1
mukim,1
thirupathi,1
pundlik,1
dunda,1
manikrav,1
issa,1
shoba,0
gotiram,1
kinikar,1
shivdas,1
maheshwari,0
kamlakar,1
uttamchand,1
jamakhan,1
khilumal,1
bappasaheb,1
husein,1
john,1
mehta,1
edgar,1
manakchandra,1
blwant,1
tarasingh,1
vasudeo,1
babukumar,1
rhushikant,1
motiram,1
balchandra,1
phulchand,1
aziz,1
ramnayan,1
krushnakumar,1
sudhnyan,1
mahmmad,1
rais,1
seyad,1
vichare,1
tusahr,1
thanekar,1
raje,1
tabrej,1
bhoir,1
mashhoor,1
sharma,0
mohammed,1
maheshchandra,1
sidram,1
khare,1
shinde,1
shetty,1
laljibhai,1
pradip,1
fahmida,0
francis,1
dube,1
khandu,1
sahadev,1
gondane,1
surve,1
dattatraya,1
jiledar,1
juthalal,1
gohil,1
govindji,1
somchand,1
bhinde,1
sangle,1
kambli,1
verghese,1
shivajirao,1
pagare,1
gurudin,1
amanulla,1
singh,1
shreekant,1
chandrarao,1
parekh,1
azimuddin,1
zubair,1
mahatam,1
marcus,1
dsouza,1
peter,1
koli,1
celistine,1
desai,1
munnalal,1
yashodhar,1
changez,1
bhau,1
dutt,1
lashkaria,1
mashwood,1
lalmani,1
kondiram,1
hegde,1
hillary,1
tanaji,1
yahiya,1
aminmistry,1
kadam,1
pattani,1
thorat,1
najmul,1
kamaljitsingh,1
virji,1
mirani,1
reza,1
asim,1
bari,1
qasim,1
munir,1
hadisunissa,0
jetendrakumar,1
malik,1
farooque,1
nardhin,1
damodhar,1
bhupendranath,1
bachubhai,1
jilesingh,1
jaysing,1
vairal,1
kudalkar,1
mahatekar,1
sadodin,1
kondiba,1
azmi,1
nazeer,1
bhagwanlal,1
ayyub,1
taqi,1
jalindar,1
siddiqui,1
kalimuddin,1
salimuddin,1
vahid,1
ziauddin,1
merchant,1
rahebar,1
natyaba,1
bhujingrao,1
martandrao,1
ramanathan,1
silvin,1
gauru,1
ahmedulla,1
bhaguji,1
chemburkar,1
shiwaram,1
yeshwant,1
minocher,1
finomina,1
mustaque,1
helen,0
virjibhai,1
kataria,1
zulfikar,1
mepabhai,1
patel,1
moosa,1
basharat,1
annie,0
thakorbhai,1
alve,1
savakashaw,1
vartak,1
ramsheth,1
kesarinath,1
balusheth,1
raghunathan,1
satam,1
ganu,1
dhaoo,1
hiraji,1
ushatai,0
ravisheth,1
bhiku,1
bhaguram,1
nainuddin,1
peshaimam,1
popere,1
gogawale,1
keru,1
more,1
sukhdeo,1
gunaji,1
diliprao,1
jayram,1
chandrkant,1
nivruttianna,1
krishnanand,1
ambadas,1
vithoba,1
machhindra,1
ranjankumar,1
jadhavrao,1
chandukaka,1
revannath,1
mansing,1
dnyanoba,1
jaywantrao,1
navnath,1
genu,1
jain,1
sopanrao,1
nadana,0
sharmale,1
vilasrao,1
bansode,1
manao,1
sonkamble,0
babaso,1
shamala,0
sulbha,0
magalatai,0
raut,1
mahadu,1
hulgesh,1
fransis,1
vijayraj,1
mangaltai,0
goroba,1
balbhim,1
shitaram,1
keskar,1
yashraj,1
babaji,1
hanumanta,1
sonaba,1
moghe,0
prabhurao,1
krushna,1
balkrishna,1
shashiraj,0
rameshanandrao,1
datta,1
rokade,1
bapat,1
ahmmad,1
aayshabi,0
kshirsagar,1
sakat,1
ahilaji,1
nishatai,0
sakahari,1
dere,1
pande,0
vikhe,1
pipada,1
abdulrahim,1
appaji,1
sayaji,1
annasaheb,1
bahusaheb,1
sakhahari,1
dnyandeo,1
dhakane,1
petras,1
karbhari,1
mahananda,0
gorakshanath,1
bhimaji,1
devdatta,1
sabajirao,1
rafik,1
bhayya,1
suvalal,1
bhagavan,1
sahadu,1
aappa,1
chimaji,1
bapuji,1
jaysingrao,1
badamrao,1
sundarrao,1
thavare,1
chandrakantrao,1
ejajbabar,1
jaydattji,1
nimbalkar,0
atik,1
bakshu,1
minhaj,1
janabai,0
sitendra,1
radhesh,1
trimbak,1
vaijanath,1
nathsinha,1
riyajoddin,1
mohmaadkhan,1
annarao,1
hamidakha,1
yevate,1
kacharu,1
fahimoddin,1
rashtrapati,1
babruwan,1
mohanrao,1
ayyaj,1
kevlabai,0
gopinath,1
bhalerao,1
bandeppa,1
shesherao,1
shahajirao,1
shaukatali,1
vyankatrao,1
gaikwad,1
dnyanraj,1
khanderao,1
kalyya,1
dattatrya,1
pole,1
machindra,1
baba,1
baswanappa,1
gaurishankar,1
mainoddin,1
changdev,1
ranajagjitsinha,1
netaji,1
vijaysinha,1
bhai,1
rabbani,1
rasulsab,1
kondappa,1
ravan,1
shamal,0
ajinath,1
meeratai,0
shahajahan,1
paigambar,1
ajimoddin,1
uttamprakash,1
malhari,1
nagnath,1
parasnath,1
chandappa,1
rajsekhar,1
nagmani,0
narasayya,1
praniti,0
sripad,1
kothimbire,1
maheboob,0
yallappa,1
sidramappa,1
satlingappa,1
bramhadev,1
rewappa,1
amogsidha,1
doula,1
siddharam,1
bhalchandra,1
yetala,1
vijaysinh,1
navanath,1
shahajibapu,1
tayappa,1
jyotiram,1
popatrao,1
audumbar,1
khashaba,1
aavade,0
yashawant,1
shalinitai,0
abaji,1
changdeo,1
ravsaheb,1
hanmant,1
ganapatrao,1
atulkumar,1
balaso,1
shambhuraj,1
vikramsinh,1
shivendrasinh,1
alankruta,0
dnyandev,1
bhosale,1
jadav,1
khedekar,1
sawant,1
aambre,1
sakpal,1
natu,1
rameshbhai,1
nishikant,1
hegshetye,1
mayekar,1
noormohammad,1
mahamood,1
salvi,1
pednekar,1
tatu,1
harischandra,1
shripatrao,1
sangramsinh,1
narasingrao,1
subarao,1
shamarao,1
bajarang,1
satej,1
rajgonda,1
mahadik,1
chandradip,1
malojiraje,1
mahamadbhai,1
mandape,0
sanjaysinh,1
mangalrao,1
balmukund,1
annappa,1
shrirang,1
saishriya,0
hirappa,1
dhanpal,1
yellappa,1
ramgonda,1
kole,1
fattesingrao,1
patangrao,1
ganeshsubarao,1
sadashivrao,1
dhanaji,1
anilrao,1
shashikala,0
dnyanu,1
bhagatsing,1
girmal,1
basavraj,1
mura,1
hajilal,1
timmanna,1
mhalappa,1
aadhira,0
aaloka,0
aashi,0
aashirya,0
abha,0
abhilasha,0
achala,0
adhika,0
adhira,0
adhita,0
aditi,0
adrika,0
ahalya,0
aisha,0
aishani,0
aishwarya,0
ajalaa,0
ajanta,0
akhila,0
akriti,0
akshita,0
akuti,0
alisha,0
alka,0
alpana,0
amba,0
amber,0
ambika,0
ambuja,0
amita,0
amla,0
amodini,0
amoli,0
amolika,0
amrapali,0
amrita,0
amrusha,0
amulya,0
anahita,0
anamika,0
anandi,0
anandini,0
ananya,0
anasooya,0
anchal,0
angana,0
anganaa,0
angarika,0
angee,0
anika,0
anindita,0
anisha,0
anishaa,0
anishka,0
anita,0
anjali,0
anjana,0
anju,0
anjushree,0
ankita,0
annapurna,0
anshika,0
anshu,0
anshula,0
antara,0
anubha,0
anuhya,0
anuja,0
anuka,0
anumati,0
anupa,0
anupama,0
anupriya,0
anura,0
anuradha,0
anurupika,0
anusha,0
anushka,0
anushri,0
anusuya,0
anvi,0
anvita,0
aparijita,0
aparna,0
apeksha,0
apsara,0
apurva,0
aradhana,0
aaarti,0
archa,0
archan,0
archana,0
arpana,0
arpita,0
arshia,0
aru,0
aruna,0
arundhati,0
arunima,0
arushi,0
aryahi,0
ashima,0
asha,0
ashita,0
ashmita,0
ashna,0
ashnaa,0
ashni,0
ashwini,0
asita,0
asmee,0
asmita,0
astha,0
atreyi,0
aushi,0
avani,0
avanti,0
avantika,0
avishi,0
ayesha,0
bahula,0
bairavi,0
bala,0
banhi,0
banita,0
barkha,0
basanti,0
bela,0
bhagirathi,0
bhagyalakshmi,0
bhagyashree,0
bhairavi,0
bhakti,0
bhamini,0
bhanupriya,0
bharati,0
bhargavi,0
bhavna,0
bhavani,0
bhavika,0
